dump mydmp all atom 15000 dump.lammpstrj

#Equilibrate (all WCA)
velocity all create 236.51 1337 #Set the temperature to 236.51 K
fix 1 all nvt temp 236.51 236.51 100 #use a nose-hoover thermostat to keep the temperature at 236.51 K
timestep 0.1
thermo 1000
run 10000000
Generated 0 of 1 mixed pair_coeff terms from geometric mixing rule
Neighbor list info ...
  update every 1 steps, delay 1 steps, check yes
  max neighbors/atom: 2000, page size: 100000
  master list distance cutoff = 12.48
  ghost atom cutoff = 12.48
  binsize = 6.24, bins = 85 85 85
  1 neighbor lists, perpetual/occasional/extra = 1 0 0
  (1) pair lj/cut, perpetual
      attributes: half, newton on
      pair build: half/bin/newton
      stencil: half/bin/3d
      bin: standard
Per MPI rank memory allocation (min/avg/max) = 5.76 | 5.785 | 7.227 Mbytes
   Step          Temp          E_pair         E_mol          TotEng         Press     
   7445000   237.4027       7.2525107      1419.1863      4822.4625      0.36135064   
   7446000   239.8591       4.9893738      1394.0905      4830.2421      0.19906821   
   7447000   233.87149      6.4520926      1420.12        4772.0821      0.40534514   
   7448000   229.26746      7.1313611      1435.2339      4722.0151      0.2199161    
   7449000   235.66849      5.734454       1411.2598      4788.2101      0.33205173   
   7450000   237.31235      8.3619246      1439.2739      4842.367       0.62328594   
   7451000   237.20024      10.816688      1426.5352      4830.4794     -0.09000748   
   7452000   236.59831      5.5410357      1402.194       4792.2519      0.31013647   
   7453000   232.9624       7.6049108      1419.774       4759.8845      0.0010781372 
   7454000   239.36422      6.1023065      1384.6038      4814.7892      0.36752989   
   7455000   238.78838      7.8518176      1442.5414      4866.2389     -0.22847448   
   7456000   241.04734      9.4486424      1389.4972      4847.1057      0.21167625   
   7457000   236.58534      8.217745       1383.5334      4776.0826      0.079493238  
   7458000   234.72824      9.998611       1398.8109      4766.5753     -0.27035739   
   7459000   238.66756      8.0111969      1388.6159      4810.7445      0.047716465  
   7460000   238.2365       8.5727113      1426.8022      4843.326      -0.10665692   
   7461000   236.51097      9.0765119      1423.6897      4816.0337     -0.12780318   
   7462000   235.52955      7.734799       1368.738       4745.7012     -0.045889331  
   7463000   234.98643      5.4000012      1388.3271      4755.1862     -0.1489994    
   7464000   235.78863      3.2242461      1418.4049      4794.5636     -0.11824201   
   7465000   238.6486       3.3718509      1399.7822      4817.0001     -0.31260635   
   7466000   234.49621      6.8312103      1438.7952      4800.073       0.065212412  
   7467000   234.45196      8.3640884      1427.4965      4789.6742      0.25587516   
   7468000   232.67098      7.431555       1446.8634      4782.6318     -0.48269294   
   7469000   238.81422      7.8586759      1408.8471      4832.9211      0.14991909   
   7470000   239.4929       7.5253263      1409.8892      4843.3383      0.11461915   
   7471000   236.45186      7.594418       1414.2807      4804.2971      0.143127     
   7472000   234.23802      6.582958       1387.7879      4745.1241      0.20932726   
   7473000   233.57281      7.2371575      1394.9716      4743.4461      0.28158856   
   7474000   240.13113      4.5977091      1407.641       4847.2923      0.27577728   
   7475000   242.92191      4.9973253      1380.6422      4860.615       0.013221999  
   7476000   234.30316      7.8410578      1441.8537      4801.3797      0.46239972   
   7477000   233.12394      4.9237075      1434.8277      4774.5678      0.5620049    
   7478000   234.54762      4.7426335      1418.4787      4778.4033      0.097749967  
   7479000   237.88601      8.2914588      1438.8872      4850.1161      0.35612508   
   7480000   245.38961      6.335543       1394.3034      4910.9146      0.27344216   
   7481000   237.36743      7.8537515      1424.0394      4827.4122      0.30612741   
   7482000   235.27276      8.0135071      1405.0293      4778.5979      0.39328908   
   7483000   234.02231      9.1295065      1411.7415      4768.5385      0.0083423229 
   7484000   236.30976      8.5811218      1421.5921      4810.5624      0.32962616   
   7485000   242.87576      8.5203386      1417.2477      4900.0833      0.10495878   
   7486000   241.60311      7.5316039      1403.4318      4867.0735      0.2521967    
   7487000   236.22588      5.7585422      1401.5104      4786.4583      0.3261089    
   7488000   234.13943      5.0181555      1423.9725      4778.3335     -0.38745973   
   7489000   237.28228      5.3843999      1401.9271      4801.6125      0.33280008   
   7490000   239.28647      8.0008402      1390.3859      4821.3576     -0.091491988  
   7491000   237.77912      4.3552454      1415.3843      4821.1478      0.0020216999 
   7492000   236.29408      8.2200658      1410.5448      4798.9299      0.0060827158 
   7493000   233.49562      6.6454275      1413.2708      4760.0495     -0.14896213   
   7494000   235.03929      8.6813547      1388.773       4759.6696     -0.13045702   
   7495000   237.35137      10.835923      1416.9253      4823.0505     -0.12470329   
   7496000   240.32734      10.174568      1421.595       4869.6298      0.041022544  
   7497000   238.83803      3.1119829      1398.3464      4818.0142      0.035192294  
   7498000   231.0851       6.7683345      1419.0241      4731.4433     -0.45808151   
   7499000   236.32434      3.2194137      1384.8034      4768.6206     -0.16826266   
   7500000   238.17046      4.9488985      1401.7895      4813.7447      0.22040596   
   7501000   238.33916      7.5795213      1414.9438      4831.943      -0.072630764  
   7502000   235.83554      7.981123       1411.4186      4793.0053      0.17208682   
   7503000   233.24431      8.7858641      1385.8388      4731.163      -0.1488201    
   7504000   233.24938      7.8102818      1416.3851      4760.8061      0.12807351   
   7505000   237.95229      8.1630539      1423.8239      4835.8725     -0.080430555  
   7506000   235.77455      7.3693589      1442.0753      4822.1779      0.5461074    
   7507000   237.84098      5.0204187      1392.49        4799.8037      0.072983921  
   7508000   234.42743      2.9490166      1413.5031      4769.9149      0.11267439   
   7509000   235.21982      2.4995568      1407.7056      4775.003       0.22189581   
   7510000   238.59388      2.441519       1419.3194      4834.8243      0.32828171   
   7511000   236.87482      3.0187494      1456.2978      4847.789       0.42371952   
   7512000   235.15981      2.8212999      1424.9486      4791.7092      0.084697458  
   7513000   232.26104      2.3226367      1418.9417      4743.7371      0.38339289   
   7514000   234.09445      3.7403224      1421.6509      4774.0906      0.14978357   
   7515000   234.08343      6.306378       1457.1938      4812.0419      0.32781608   
   7516000   236.62866      6.1364287      1421.6635      4812.751       0.37186131   
   7517000   235.03776      5.6277564      1429.9778      4797.799       0.094780371  
   7518000   235.59606      4.9970025      1411.8578      4787.0346      0.21557962   
   7519000   236.17422      3.7021727      1388.3288      4770.4813      0.4443689    
   7520000   237.55476      2.6459503      1406.364       4807.2087     -0.33398385   
   7521000   238.75845      3.2215241      1430.0026      4848.6416      0.07527428   
   7522000   237.05808      4.7844558      1417.7662      4813.6444      0.15276991   
   7523000   233.64844      4.8525186      1387.0358      4734.2076      0.22962678   
   7524000   234.15971      3.3975314      1391.0265      4744.057      -0.49814122   
   7525000   234.7291       4.1416226      1420.6401      4782.5598      0.12138518   
   7526000   236.71343      5.9331895      1421.5996      4813.6965     -0.078216741  
   7527000   238.41192      7.745419       1400.3839      4818.5898     -0.08348463   
   7528000   235.87253      3.4712378      1385.0809      4762.6868     -0.10299393   
   7529000   231.25181      9.8520645      1385.8409      4703.7288      0.054327596  
   7530000   234.67871      6.8495882      1408.1448      4772.0517     -0.42521527   
   7531000   239.18335      8.8436783      1415.7134      4846.0526     -0.28017834   
   7532000   238.89557      9.7397856      1394.6395      4821.7583      0.21756717   
   7533000   236.27663      6.3740464      1381.6196      4767.909       0.35142721   
   7534000   234.10234      7.7902679      1396.9544      4753.557      -0.6016058    
   7535000   241.05405      6.4300945      1393.4518      4848.1377      0.098334089  
   7536000   241.557        4.7827865      1422.7354      4882.9687      0.18002869   
   7537000   236.73344      7.7263579      1418.0394      4812.2157      0.13927364   
   7538000   235.84446      5.5552702      1386.8439      4766.1324     -0.11847652   
   7539000   236.66922      4.8918588      1385.9771      4776.4002      0.16374347   
   7540000   237.70328      8.0637888      1415.7499      4824.1371      0.46197735   
   7541000   242.27883      7.5607042      1428.6477      4901.9847      0.21873364   
   7542000   237.35707      5.5095487      1444.9447      4845.8252      0.16132739   
   7543000   235.5182       5.3734089      1404.6584      4779.0978      0.57326854   
   7544000   232.55499      7.1117079      1430.7457      4764.535      -0.026825872  
   7545000   238.71543      7.0831572      1382.4221      4804.3074      0.6359778    
   7546000   236.07819      9.8558913      1439.1379      4826.0704      0.53874931   
   7547000   240.00532      5.5166806      1405.451       4844.2216      0.24386436   
   7548000   236.66867      5.3029924      1412.8167      4803.6431      0.20030993   
   7549000   233.66066      3.689067       1394.3919      4740.5751      0.2042127    
   7550000   234.01231      3.4877766      1401.7295      4752.7416      0.63035205   
   7551000   239.65828      7.3073679      1399.4153      4835.0122      0.15357631   
   7552000   241.0538       5.5501041      1399.4523      4853.2546      0.0095685814 
   7553000   238.41584      7.8163886      1387.7395      4806.0724      0.3309784    
   7554000   235.69445      15.787214      1400.7644      4788.139       0.1003463    
   7555000   235.27609      10.99946       1421.3026      4797.9048      0.041684422  
   7556000   237.53871      11.572093      1405.0738      4814.615       0.022974537  
   7557000   236.8782       11.850752      1402.9287      4803.3003     -0.036265551  
   7558000   235.10563      10.708218      1418.9176      4792.7901     -0.087142557  
   7559000   236.70993      9.2675725      1416.0019      4811.383      -0.088475097  
   7560000   237.29035      6.6159419      1422.5313      4823.5638     -0.12345578   
   7561000   237.45425      8.446588       1401.3519      4806.5595     -0.1145902    
   7562000   235.22716      6.872148       1387.464       4759.2389     -0.22355972   
   7563000   233.65693      5.2604224      1383.0375      4730.7387     -0.0059435913 
   7564000   239.24741      9.4820813      1350.0429      4781.937      -0.096689329  
   7565000   237.88259      5.8405552      1442.3245      4851.0535     -0.44342836   
   7566000   239.34239      3.06479        1416.7552      4843.5907      0.057551431  
   7567000   237.03485      2.8098317      1390.4882      4784.0597      0.2845854    
   7568000   234.72423      9.8575925      1399.977       4767.543      -0.20136632   
   7569000   237.88799      8.1954786      1385.1736      4796.3347     -0.072982347  
   7570000   235.83639      6.1191141      1444.0249      4823.7617      0.22117141   
   7571000   240.96676      10.293441      1403.4295      4860.7302      0.16807379   
   7572000   236.5465       8.1096048      1400.188       4792.0733      0.09538981   
   7573000   235.11241      6.9340269      1372.279       4742.4743      0.23724463   
   7574000   232.15178      7.0889436      1428.5686      4756.5672      0.48278118   
   7575000   238.53506      4.8273137      1423.3866      4840.4359      0.11061873   
   7576000   238.77668      6.3928431      1408.0779      4830.1491      0.33845358   
   7577000   237.22699      5.793172       1399.7917      4799.095       0.21676173   
   7578000   234.37182      6.0228839      1409.9418      4768.6319      0.73733862   
   7579000   234.48439      6.3824165      1405.7798      4766.4398     -0.093803365  
   7580000   236.70591      7.4397863      1454.2518      4847.7477      0.68666335   
   7581000   241.68862      6.6570101      1412.0774      4876.0678      0.21995287   
   7582000   237.39956      2.9920733      1398.903       4797.8738      0.2013225    
   7583000   234.90921      4.3421348      1392.031       4756.7276      0.23020052   
   7584000   237.6931       7.3369005      1367.1504      4774.665       0.65889763   
   7585000   235.73089      4.5960845      1434.9085      4811.6131     -0.080556677  
   7586000   239.67945      6.1867058      1446.6352      4881.4142      0.17798694   
   7587000   240.21225      8.6877943      1421.4659      4866.3677      0.072661867  
   7588000   234.38248      5.8155371      1400.1252      4758.7605     -0.014971637  
   7589000   233.38374      6.9023333      1400.0663      4745.5015      0.089397335  
   7590000   236.75591      11.138517      1406.8128      4804.7227     -0.17774936   
   7591000   237.00461      11.106805      1438.3632      4839.799       0.16998441   
   7592000   236.56838      11.662524      1411.2355      4806.9868     -0.35772671   
   7593000   231.99008      7.683517       1380.3355      4706.6157     -0.2715323    
   7594000   234.82797      5.9891226      1370.9927      4736.1742     -0.16841495   
   7595000   238.76439      6.7813557      1382.9842      4805.2681      0.15324614   
   7596000   236.07854      9.8350552      1425.4432      4812.3599     -0.33425079   
   7597000   236.57055      13.093362      1402.3144      4799.5276     -0.097417246  
   7598000   234.90301      10.075468      1396.4234      4766.7646     -0.24484707   
   7599000   235.75131      7.570043       1365.4684      4745.4391     -0.11788957   
   7600000   235.90499      7.9097957      1383.4781      4765.9869      0.30800187   
   7601000   238.59765      8.7455913      1405.3895      4827.2524     -0.29347829   
   7602000   238.39404      10.058417      1423.2905      4843.5536      0.18495466   
   7603000   236.4414       11.149443      1391.5583      4784.9801      0.44304846   
   7604000   230.94751      12.113665      1393.2479      4709.0444     -0.09422311   
   7605000   234.67383      7.6646245      1392.9408      4757.5928      0.39556319   
   7606000   235.36332      5.8788121      1423.1642      4795.8935      0.2159521    
   7607000   236.11962      8.1227682      1420.7214      4806.5134      0.48883236   
   7608000   234.45433      5.813855       1426.4054      4786.0666      0.53091679   
   7609000   231.07437      5.1590194      1405.8887      4716.5452      0.22663038   
   7610000   232.06791      7.8454059      1372.8016      4700.3569      0.49274456   
   7611000   236.21367      4.0029573      1414.6156      4797.6332      0.5135326    
   7612000   238.67785      4.3609579      1404.2069      4822.8325      0.12740501   
   7613000   235.07901      6.4102465      1414.0953      4783.289       0.89922803   
   7614000   236.16344      3.0612666      1375.2733      4756.6307      0.35239564   
   7615000   236.95278      2.1827102      1374.0447      4765.815      -0.037286642  
   7616000   237.04321      3.2684461      1437.513       4831.6626      0.47245857   
   7617000   241.39776      1.820711       1381.3134      4836.3068      0.44830192   
   7618000   235.98124      1.3020755      1395.9557      4772.9475      0.31617343   
   7619000   236.38672      3.6739635      1375.5502      4760.7143     -0.18070119   
   7620000   236.04627      7.602021       1395.385       4779.6071      0.31148306   
   7621000   238.17839      3.2754264      1392.0342      4802.4294      0.13838787   
   7622000   237.65307      5.594167       1391.5744      4796.7737     -0.16066605   
   7623000   236.80638      5.2807416      1382.076       4774.85       -0.11076985   
   7624000   230.8496       11.342499      1401.7306      4715.3553      0.05405574   
   7625000   232.63097      9.0507686      1374.3594      4711.1747     -0.32692988   
   7626000   235.69736      7.960663       1423.919       4803.5085     -0.38797089   
   7627000   237.76222      8.9789532      1431.7903      4841.9358      0.26819927   
   7628000   234.40965      8.5045957      1435.2191      4796.9321     -0.43069422   
   7629000   232.93707      10.949736      1407.9504      4751.0433     -0.30569416   
   7630000   234.04786      12.038098      1403.3475      4763.4186     -0.29755934   
   7631000   240.56428      11.414133      1415.2488      4867.9127     -0.001651594  
   7632000   237.99384      9.970467       1437.7103      4852.1606      0.046895913  
   7633000   236.77473      10.97997       1390.4921      4788.5127     -0.39854503   
   7634000   237.75564      8.7979158      1357.9795      4767.8498      0.12818388   
   7635000   236.2476       6.560565       1393.0772      4779.1379      0.22625868   
   7636000   240.95001      5.8767503      1409.6621      4862.3065     -0.18240544   
   7637000   242.86383      7.4026786      1402.3918      4883.9391      0.29265399   
   7638000   238.20462      5.1665084      1378.4069      4791.0684      0.3443645    
   7639000   234.18158      8.416147       1395.4666      4753.8286      0.45861558   
   7640000   237.04899      7.5269957      1384.9243      4783.4152      0.17239987   
   7641000   237.98999      12.319923      1404.8667      4821.6114      0.47686946   
   7642000   240.62959      9.9726636      1383.935       4836.0917      0.47309878   
   7643000   233.35464      12.934525      1401.2438      4752.2948      0.5953735    
   7644000   235.07523      6.370245       1358.8102      4727.9099      0.39588602   
   7645000   235.28395      3.5905054      1408.9563      4778.2619      0.67187838   
   7646000   239.51888      4.0806106      1417.2699      4847.646       0.30330503   
   7647000   238.05597      8.0805418      1413.4         4826.8491      0.31113946   
   7648000   233.81611      9.4354962      1437.2167      4791.37        0.66057215   
   7649000   234.99508      9.9032327      1397.4088      4768.8949      0.49460519   
   7650000   234.69499      7.4292464      1393.5718      4758.2912      0.21768241   
   7651000   240.05159      7.2459474      1390.1652      4831.3269      0.24450978   
   7652000   241.16475      5.5051965      1422.4004      4877.745       0.14785262   
   7653000   237.37848      6.6296827      1390.1884      4792.4952      0.22056988   
   7654000   235.18577      7.0477708      1383.3904      4754.7488      0.042534371  
   7655000   235.95141      8.6532061      1392.3716      4776.2878      0.10155709   
   7656000   237.78551      7.7158633      1414.5397      4823.7552     -0.15680008   
   7657000   240.93115      8.4715083      1401.9755      4856.9448     -0.19107251   
   7658000   236.26737      5.8261777      1393.1097      4778.7187     -0.15568159   
   7659000   235.25495      8.0258005      1381.9371      4755.2633     -0.35347889   
   7660000   237.12535      8.5040018      1384.2189      4784.7791     -0.25844685   
   7661000   239.63523      9.2215414      1396.5223      4833.7036     -0.39520243   
   7662000   240.64906      8.1197518      1410.5762      4861.1585     -0.14406503   
   7663000   235.01767      7.9930107      1426.8124      4796.7114     -0.6719626    
   7664000   232.55532      9.4832504      1399.7307      4735.8963     -0.30879323   
   7665000   233.65258      9.4229582      1411.7512      4763.5527     -0.063515001  
   7666000   237.58164      12.179806      1419.5842      4830.3474     -0.31043723   
   7667000   241.48413      7.4337985      1386.3951      4848.2371     -0.051891067  
   7668000   234.2626       10.370138      1391.0296      4752.5045     -0.2826362    
   7669000   233.6921       9.2726493      1368.4039      4720.6204      0.19727319   
   7670000   234.76339      13.14961       1402.8838      4774.302       0.032886512  
   7671000   240.30147      9.2192725      1395.466       4842.1755      0.10151646   
   7672000   237.93424      5.663843       1418.1991      4827.4903      0.26145218   
   7673000   235.11318      5.7098752      1385.5735      4754.5556      0.26297402   
   7674000   234.25949      7.2412063      1375.2303      4733.5318      0.75961128   
   7675000   235.43592      7.4955825      1406.5817      4781.9663      0.21538625   
   7676000   239.13505      5.1417451      1386.5185      4812.465       0.26512478   
   7677000   234.72126      9.7230654      1424.5166      4791.9055      0.78826169   
   7678000   237.22262      9.4958188      1388.708       4791.6514      0.69509835   
   7679000   236.67775      8.8862203      1401.0397      4795.5792      0.58359579   
   7680000   235.47918      6.2858205      1399.1415      4773.9351      0.28101167   
   7681000   235.83746      3.6445996      1367.3934      4744.6711      0.62296021   
   7682000   234.78885      2.9486967      1383.5676      4745.1491      0.33678777   
   7683000   239.3181       4.009044       1392.6959      4820.1282      0.49108156   
   7684000   240.7215       3.6540951      1404.7538      4851.9066      0.52446221   
   7685000   235.78113      6.1792225      1416.0325      4795.039       0.27984532   
   7686000   233.41817      3.6151247      1415.0675      4757.708      -0.072547558  
   7687000   234.57533      1.4491073      1417.1713      4774.1988      0.049446884  
   7688000   241.69041      4.0257685      1427.6889      4889.0736      0.21773878   
   7689000   240.90115      4.3763186      1418.7534      4869.1983     -0.096897472  
   7690000   236.30916      3.6270375      1405.2531      4789.2608     -0.37029687   
   7691000   234.60778      5.4183553      1399.4725      4760.9335     -0.20491764   
   7692000   236.36372      7.1451783      1402.169       4790.4752      0.070963781  
   7693000   239.26935      6.4138952      1429.1756      4858.3153     -0.38281956   
   7694000   242.586        6.323049       1421.7115      4898.2047     -0.63181339   
   7695000   236.79746      3.336704       1419.7724      4810.4749     -0.14756909   
   7696000   233.75175      7.8934313      1395.5854      4747.276      -0.17719234   
   7697000   236.32498      5.2868475      1390.4668      4776.3606     -0.47122631   
   7698000   239.48648      3.1344683      1410.3008      4839.2672     -0.23171624   
   7699000   238.798        5.5379372      1416.2521      4837.7733     -0.26639858   
   7700000   233.08848      4.3807919      1400.562       4739.2518     -0.26334182   
   7701000   232.16792      3.873455       1398.438       4723.452      -0.2803286    
   7702000   235.61513      3.3546514      1414.6398      4788.4471      0.28050402   
   7703000   237.06332      8.1218909      1418.6602      4817.9509     -0.094561558  
   7704000   235.50531      9.6299736      1429.0067      4807.5184      0.067416818  
   7705000   234.13325      5.8371317      1409.3452      4764.4369      0.14318187   
   7706000   231.3525       5.0518272      1396.8162      4711.3442      0.29344019   
   7707000   234.07584      5.9100314      1406.6394      4760.9826      0.23999519   
   7708000   237.77918      3.628592       1431.9893      4837.0271      0.43692137   
   7709000   236.32279      5.3999819      1431.5014      4817.477       0.59262578   
   7710000   238.25751      7.6293574      1374.1269      4790.0078      0.40203782   
   7711000   234.66053      6.5829897      1408.6133      4771.9934      0.29973617   
   7712000   239.23421      3.9151092      1408.0004      4834.1388      0.49572308   
   7713000   241.89743      0.59461496     1403.3302      4864.2451      0.80868017   
   7714000   237.14993      1.2670185      1404.2904      4797.9652      0.15593171   
   7715000   236.38272      0.92606199     1383.7226      4766.0816      0.6723324    
   7716000   232.63989      2.6221162      1431.5367      4762.0509      0.34975029   
   7717000   238.93973      1.9044349      1379.7098      4799.6249      0.38193674   
   7718000   238.48743      2.9827651      1401.1311      4815.6544     -0.039661595  
   7719000   238.27192      4.9076677      1405.6163      4818.9817      0.1709927    
   7720000   239.16039      3.7095016      1379.0908      4803.9676      0.77950376   
   7721000   233.70446      2.899045       1418.5952      4764.6149     -0.30730204   
   7722000   236.5579       4.2968782      1373.6752      4761.9109     -0.046786233  
   7723000   237.74168      4.2603098      1394.3276      4799.4607     -0.27928493   
   7724000   238.63514      6.7996601      1440.1672      4860.6204     -0.014957072  
   7725000   239.81664      5.8196828      1419.4009      4855.7755     -0.02847446   
   7726000   233.67211      5.1971903      1407.8584      4755.7135     -0.54038413   
   7727000   235.34854      6.1872687      1384.7925      4757.6188      0.039565558  
   7728000   237.22817      4.2434918      1412.6694      4810.4399     -0.90698034   
   7729000   239.27146      1.2483         1422.5479      4846.5522      0.31904885   
   7730000   238.17858      3.4919079      1376.0755      4786.69       -0.32945169   
   7731000   235.24509      4.0191157      1354.3124      4723.4907     -0.39031368   
   7732000   235.41635      4.392833       1395.0327      4767.0346     -0.36572024   
   7733000   238.3909       5.0149836      1414.0167      4829.1915      0.16456749   
   7734000   239.5088       5.1567966      1404.8085      4836.1165     -0.13361751   
   7735000   233.88048      6.0553138      1428.2987      4779.9927      0.11680759   
   7736000   232.28317      3.8200188      1398.9962      4725.6054     -0.34112903   
   7737000   227.40826      2.9709872      1405.2669      4661.2919      0.37341589   
   7738000   233.61913      2.9807798      1392.1164      4736.9972      0.1054185    
   7739000   235.04812      1.8807165      1437.4551      4801.6775      0.31427125   
   7740000   235.94356      3.8886802      1442.904       4821.9434      0.25292099   
   7741000   236.79788      6.9940183      1406.0702      4800.436       0.068244325  
   7742000   234.01795      9.6254653      1387.8035      4745.034       0.60866127   
   7743000   233.6836       10.252492      1391.0839      4744.1587      0.72907265   
   7744000   239.46103      5.4569801      1407.0741      4837.999       0.39174599   
   7745000   238.96758      6.5669255      1433.9478      4858.9238      0.18414951   
   7746000   238.86595      4.5807212      1386.3004      4807.8364      0.50785249   
   7747000   232.96645      4.9888845      1408.5961      4746.1485      0.48803478   
   7748000   234.55362      0.30224684     1405.7168      4761.2869      0.61943666   
   7749000   239.51113      3.748967       1394.8883      4824.8217     -0.025743214  
   7750000   243.65624      10.15011       1416.1478      4911.7779      0.60122699   
   7751000   242.49607      10.159364      1451.6828      4930.7259      0.15026759   
   7752000   239.59695      11.129878      1414.3303      4852.8723      0.38813774   
   7753000   232.11618      10.725018      1448.6886      4779.8141     -0.016778548  
   7754000   234.23159      9.1040333      1420.4338      4780.199       0.23187554   
   7755000   236.90953      7.9470491      1425.4148      4822.3307     -0.085815518  
   7756000   237.94459      16.679576      1445.2594      4865.7144      0.0053762667 
   7757000   236.84586      10.768366      1460.053       4858.8795     -0.062582562  
   7758000   234.67369      11.909253      1425.2367      4794.1314     -0.29600167   
   7759000   233.24725      7.8022086      1402.4754      4746.8579     -0.00043327269
   7760000   236.56351      9.8373142      1400.1699      4794.0264     -0.2463402    
   7761000   238.78149      10.725992      1417.4196      4843.8928     -0.19434786   
   7762000   240.25261      7.5763373      1391.5324      4835.9        -0.097811514  
   7763000   232.93524      8.929522       1386.3999      4727.4465     -0.12629846   
   7764000   233.96579      9.9331556      1376.6773      4733.4695     -0.29442155   
   7765000   236.39062      9.3539773      1419.8176      4810.7175     -0.16082588   
   7766000   238.03988      9.8431859      1422.9589      4837.9405      0.0069754867 
   7767000   239.10119      6.4665006      1394.2274      4821.0143     -0.035126161  
   7768000   231.34686      8.3555584      1426.9036      4744.6545     -0.15605052   
   7769000   230.9356       7.99736        1401.6304      4713.1402     -0.14905208   
   7770000   236.64676      3.4964276      1429.9859      4818.6923      0.32726541   
   7771000   239.13567      3.5327959      1432.6428      4856.9892     -0.15536485   
   7772000   236.42661      3.3925388      1417.3824      4802.8357      0.26884133   
   7773000   232.6634       6.7133708      1421.5446      4756.4864      0.095813833  
   7774000   235.19113      2.390022       1413.2689      4780.0463      0.20491347   
   7775000   241.65123      1.0654235      1416.5751      4874.4389      0.20963189   
   7776000   242.11287      0.90665957     1416.5701      4880.879       0.3695904    
   7777000   238.24746     -0.073675781    1395.7043      4803.7385      0.37000091   
   7778000   234.32046      0.95656485     1416.9885      4769.8775      0.20651939   
   7779000   235.1144       1.8098557      1413.8523      4778.9519      0.22984275   
   7780000   238.90399      2.6628432      1412.7439      4832.9061      0.55953994   
   7781000   238.68844      4.4594702      1448.6593      4867.5348      0.2394522    
   7782000   238.54437      4.0229379      1391.5727      4807.9508      0.1960283    
   7783000   233.82305      5.091256       1389.2174      4739.1258      0.1437478    
   7784000   232.54765      4.7768043      1438.9257      4770.275       0.23599449   
   7785000   236.82112      6.1851403      1439.1417      4833.031       0.39135346   
   7786000   238.20188      9.2580836      1426.4753      4843.1893      0.15975517   
   7787000   233.35055      8.2942585      1412.6444      4758.9967     -0.28939955   
   7788000   231.79608      8.462887       1402.6435      4726.9279      0.15825314   
   7789000   233.76253      8.9197094      1420.621       4773.4921      0.34206168   
   7790000   237.41445      9.4289213      1407.1342      4812.7548      0.10441066   
   7791000   238.08581      7.6002869      1416.5889      4829.9847     -0.39361004   
   7792000   236.1459       8.5562031      1412.7885      4799.3899      0.17182284   
   7793000   233.48441      3.7081159      1374.2819      4717.9629      0.1218532    
   7794000   237.19084      4.4291387      1362.8267      4760.2489      0.18163913   
   7795000   240.84064      3.7786086      1368.5956      4817.5773     -0.35731385   
   7796000   237.27333      3.5418461      1420.0267      4817.7416      0.0034218118 
   7797000   237.68342      7.9622991      1394.2635      4802.2651      0.073104729  
   7798000   234.62575      5.3201548      1404.9275      4766.5473      0.17167204   
   7799000   235.63544      7.2099362      1404.4227      4782.3758     -0.16347941   
   7800000   237.82464      7.019076       1427.9         4836.9785     -0.20915622   
   7801000   237.70797      6.6157215      1426.0694      4833.0756     -0.15935159   
   7802000   235.92563      6.6295531      1412.528       4794.0518      0.58237936   
   7803000   230.90917      6.0354504      1420.6688      4729.8386     -0.11102054   
   7804000   233.02492      5.2673467      1411.1246      4749.7919     -0.070836105  
   7805000   238.13657      2.020027       1447.1661      4855.7076     -0.032839091  
   7806000   238.1015       3.5167437      1432.7442      4842.2808      0.17219945   
   7807000   236.50856      4.7981133      1390.4044      4778.4356      0.32641425   
   7808000   235.66833      2.772331       1379.6271      4753.6131      0.37482116   
   7809000   237.40498      4.5519399      1387.0636      4787.6718     -0.18436837   
   7810000   240.59229      5.8855547      1426.06        4873.596       0.23183119   
   7811000   244.28783      4.3176828      1415.2034      4914.0359      0.1658048    
   7812000   240.04532      6.4671552      1397.1625      4837.4557      0.53442371   
   7813000   236.62664      5.9426525      1398.8396      4789.7043      0.038443316  
   7814000   232.03428      3.5897219      1434.0765      4756.8952      0.012273649  
   7815000   236.37479      1.7971555      1407.0632      4790.1799      0.22923022   
   7816000   238.46351      2.0422031      1426.488       4839.7287      0.38280275   
   7817000   239.89237      2.7235464      1406.1266      4840.4883      0.068632653  
   7818000   233.80629      3.2906911      1401.0607      4748.9287      0.20961361   
   7819000   231.96809      2.3479908      1404.3568      4724.9868      0.18458591   
   7820000   235.60516      6.9613643      1414.4043      4791.6756      0.092157823  
   7821000   238.44362      4.1393571      1410.3687      4825.4219     -0.072126111  
   7822000   237.37829      6.2079513      1405.755       4807.6374      0.32182159   
   7823000   235.7945       7.5142201      1398.7008      4779.2335      0.20735711   
   7824000   234.60905      7.3491889      1405.9198      4769.3297     -0.1474001    
   7825000   239.62361      6.5815661      1414.2103      4848.5854      0.00022111504
   7826000   242.06313      5.5941836      1403.1429      4871.4277      0.095288328  
   7827000   240.04091      3.8660578      1369.8416      4807.4707      0.31614848   
   7828000   234.4756       4.6010827      1392.9664      4751.7193     -0.27378809   
   7829000   235.96104      4.8631813      1386.1897      4766.4537      0.18028986   
   7830000   237.49581      3.8838178      1407.3002      4808.5395      0.005770722  
   7831000   242.44603      3.954705       1408.0342      4880.1569      0.1482725    
   7832000   241.66856      5.2412435      1432.8353      4895.1229     -0.18507364   
